Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
6,119992262,618,617,401.0,362617.0,401.0,0.0,0.648867313915858,16.130585633518034,1448.0,4.0,587.7098865478117,385.80852248521853,3025.3450843355213,10.292330350435432,97238.46191247973,228753.08824068066,998436.0,1.0,119992262.0,194476.9238249596,297731.5308747929,1023399.0,1.0,119988678.0,194786.81493506505,299214.2782736169,1006356.0,2.0,1,0,0,0,19824,19744,5.150332110582263,5.141998239853167,0.0,1448.0,294.0283171521034,400.67778811128113,160542.6898857487,0,0,0,616,1235,0,0,0,0.0,294.2663967611336,0.6488673139158576,587.709886547812,0,0,0,72603,123,3129,0,0,0,293,235,235,0,32,0.0,0.0,0.0,0.0,1556540918434826.0,0.0,1556540918434826.0,1556540918434826.0,0
6,73662089,389,389,16.0,224578.0,8.0,0.0,0.04113110539845759,0.5728881035235646,1448.0,0.0,577.3213367609252,384.26193423942595,3048.976794562533,10.561742282383547,94803.20334620334,223075.42586333444,990789.0,1.0,73659808.0,189844.86597938146,290020.3861668871,1009769.0,1.0,73618481.0,189738.35309278348,291612.5128230849,998291.0,2.0,0,0,0,0,12496,12448,5.280871141191773,5.280871141191773,0.0,1448.0,288.3106546854943,396.3067980451764,157059.07817682019,1,0,0,383,778,0,0,0,1.0,288.68123393316193,0.04113110539845758,577.3213367609254,0,0,0,224594,389,3050,0,0,0,288,1444,235,2,32,0.0,0.0,0.0,0.0,1556541038434839.0,0.0,1556541038434839.0,1556541038434839.0,0
6,5149,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.6374053214216,2574.5,3612.608545082072,5129.0,20.0,5149.0,2574.5,3612.608545082072,5129.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96,0,582.6374053214216,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1444,0,0,32,0.0,0.0,0.0,0.0,1556541112106239.0,0.0,1556541112106239.0,1556541112106239.0,0
6,4510,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.1884700665188,2255.0,555.7859300126263,2648.0,1862.0,0.0,0.0,0.0,0.0,0.0,2648.0,2648.0,0.0,2648.0,2648.0,0,0,0,0,32,64,221.72949002217288,443.4589800443459,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,237,235,0,32,0.0,0.0,0.0,0.0,1556540805881801.0,0.0,1556540805881801.0,1556540805881801.0,0
0,6258,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.9773090444232,1564.5,2827.3481686319897,5802.0,19.0,456.0,456.0,0.0,456.0,456.0,6239.0,3119.5,3987.3751391109413,5939.0,300.0,0,0,0,0,0,0,319.59092361776925,479.3863854266539,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1556540594444179.0,0.0,1556540594444179.0,1556540594444179.0,0
6,7959,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.28785023244134,7959.0,0.0,7959.0,7959.0,7959.0,7959.0,0.0,7959.0,7959.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,251.28785023244134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1444,0,0,32,0.0,0.0,0.0,0.0,1556540797830708.0,0.0,1556540797830708.0,1556540797830708.0,0
6,7890,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.22813688212926,3945.0,5153.394221287558,7589.0,301.0,0.0,0.0,0.0,0.0,0.0,7589.0,7589.0,0.0,7589.0,7589.0,0,0,0,0,32,64,126.7427122940431,253.4854245880862,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,254,252,0,32,0.0,0.0,0.0,0.0,1556540802858137.0,0.0,1556540802858137.0,1556540802858137.0,0
6,8153,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.96271311173797,4076.5,5272.895267308085,7805.0,348.0,0.0,0.0,0.0,0.0,0.0,7805.0,7805.0,0.0,7805.0,7805.0,0,0,0,0,32,64,122.65423770391266,245.3084754078253,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,526,294,0,32,0.0,0.0,0.0,0.0,1556540807387018.0,0.0,1556540807387018.0,1556540807387018.0,0
6,8021,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.01820221917467,4010.5,5383.203925173188,7817.0,204.0,0.0,0.0,0.0,0.0,0.0,7817.0,7817.0,0.0,7817.0,7817.0,0,0,0,0,32,64,124.67273407305822,249.34546814611645,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6087,470,0,32,0.0,0.0,0.0,0.0,1556540810494151.0,0.0,1556540810494151.0,1556540810494151.0,0
6,4671,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.2607578676942,2335.5,652.6595590351834,2797.0,1874.0,0.0,0.0,0.0,0.0,0.0,2797.0,2797.0,0.0,2797.0,2797.0,0,0,0,0,32,64,214.08691928923145,428.1738385784629,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,384,302,0,32,0.0,0.0,0.0,0.0,1556540805881811.0,0.0,1556540805881811.0,1556540805881811.0,0
6,7827,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.52574421872998,7827.0,0.0,7827.0,7827.0,7827.0,7827.0,0.0,7827.0,7827.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,255.52574421872998,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,708,0,0,32,0.0,0.0,0.0,0.0,1556540797082581.0,0.0,1556540797082581.0,1556540797082581.0,0
0,8405346,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4758876077201343,2801782.0,1962609.36588716,4476650.0,642248.0,8405346.0,2801782.0,1962609.36588716,4476650.0,642248.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4758876077201343,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1556546502872605.0,0.0,1556546502872605.0,1556546502872605.0,0
0,114884665,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02611314573620422,57442332.5,81204270.73779051,114862423.0,22242.0,114884665.0,57442332.5,81204270.73779051,114862423.0,22242.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02611314573620422,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22242.0,0.0,22242.0,22242.0,778273515073017.5,1100644797812046.4,1556546915283612.0,114862423.0,0
0,111545806,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017929853857526476,111545806.0,0.0,111545806.0,111545806.0,111545806.0,111545806.0,0.0,111545806.0,111545806.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.017929853857526476,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,778273630026664.5,1100644965071457.8,1556547148507523.0,111545806.0,0
0,91483881,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02186177475352188,91483881.0,0.0,91483881.0,91483881.0,91483881.0,91483881.0,0.0,91483881.0,91483881.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02186177475352188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,778273683753280.0,1100645069424212.4,1556547276022679.0,91483881.0,0
0,109468329,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018270124503316387,109468329.0,0.0,109468329.0,109468329.0,109468329.0,109468329.0,0.0,109468329.0,109468329.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.018270124503316387,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,778273878200878.5,1100645318980793.2,1556547646933428.0,109468329.0,0
0,64319733,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06218931288163153,21439911.0,25067006.11700067,50181891.0,4106028.0,64319733.0,21439911.0,25067006.11700067,50181891.0,4106028.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.06218931288163153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4106028.0,0.0,4106028.0,4106028.0,518848958076254.0,898672704695648.4,1556546814015057.0,10031814.0,0
0,80534593,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024834048642922924,80534593.0,0.0,80534593.0,80534593.0,80534593.0,80534593.0,0.0,80534593.0,80534593.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.024834048642922924,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,778274055133865.5,1100645610120304.8,1556548029733138.0,80534593.0,0
0,5959378,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3356054943989121,5959378.0,0.0,5959378.0,5959378.0,5959378.0,5959378.0,0.0,5959378.0,5959378.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.3356054943989121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,778274123295898.0,1100645811981256.0,1556548240632418.0,5959378.0,0
0,63160249,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06333097261855318,21053416.33333333,8334025.578742864,29758334.0,13147890.0,63160249.0,21053416.33333333,8334025.578742864,29758334.0,13147890.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.06333097261855318,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,389137106155883.25,778274170204933.9,1556548361463284.0,13147890.0,0
0,70469317,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0283811463647363,70469317.0,0.0,70469317.0,70469317.0,70469317.0,70469317.0,0.0,70469317.0,70469317.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0283811463647363,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,778274050101226.0,1100645617237527.6,1556548029733135.0,70469317.0,0
0,1854801,172,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.73232007099415,10846.789473684206,15329.437695151626,82774.0,1.0,1854801.0,10846.789473684206,15329.437695151626,82774.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,92.73232007099415,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1556548039968227.0,0.0,1556548039968227.0,1556548039968227.0,0
6,5187409,10,11,1149.0,8108.0,321.0,0.0,114.9,149.6087118675469,1448.0,0.0,737.090909090909,615.1914262317795,1784.5132319429606,4.048263786410518,259370.45,1107928.7698113215,4964928.0,4.0,222481.0,24720.11111111111,38933.244121972566,112001.0,329.0,5187189.0,518718.9,1576834.4215989234,5005186.0,4.0,0,0,0,0,328,360,1.927744660195485,2.1205191262150334,0.0,1448.0,420.77272727272725,543.3279227149399,295205.2316017316,1,2,0,8,20,0,0,0,1.0,440.80952380952385,114.9,737.0909090909091,0,0,0,9257,12,51001,0,54,0,386,29200,260,4,32,0.0,0.0,0.0,0.0,1556437902201312.0,0.0,1556437902201312.0,1556437902201312.0,0
6,5002467,4,4,381.0,273.0,381.0,0.0,95.25,190.5,273.0,0.0,68.25,136.5,130.73549510671435,1.5992109493176063,714638.1428571428,1890339.447747276,5001525.0,2.0,942.0,314.0,517.0870332932359,911.0,7.0,5002465.0,1667488.333333333,2887387.327889061,5001556.0,34.0,0,0,0,0,136,136,0.7996054746588033,0.7996054746588033,0.0,381.0,72.66666666666667,146.69952283494308,21520.75,1,2,0,2,7,0,0,0,1.0,81.75,95.25,68.25,0,0,0,0,0,0,0,47,0,34,29200,235,1,32,942.0,0.0,942.0,942.0,778218956570706.5,1100567795804907.2,1556437908139888.0,5001525.0,0
6,5002727,6,5,766.0,548.0,389.0,0.0,127.66666666666666,197.81675021763616,275.0,0.0,109.6,150.07764657003386,262.65674701018065,2.1988007740578293,500272.7,1568100.1869770137,4963033.0,2.0,39694.0,7938.8,17678.542041129975,39563.0,2.0,5002725.0,1250681.25,2500492.555973506,5001420.0,45.0,0,0,0,0,200,168,1.1993458767588157,0.9994548972990128,0.0,389.0,109.5,165.06775468383768,27247.363636363636,1,2,0,4,10,0,0,0,0.0,119.45454545454544,127.66666666666669,109.6,0,0,0,1314,4,1009992,0,69,0,49,29200,243,2,32,0.0,0.0,0.0,0.0,1556437908139798.0,0.0,1556437908139798.0,1556437908139798.0,0
6,5590932,10,17,1543.0,15339.0,418.0,0.0,154.3,199.5873799172237,1448.0,0.0,902.2941176470587,677.9703869552383,3019.532342729263,4.829248504542713,215035.84615384613,981498.5107586336,5000086.0,4.0,590846.0,65649.55555555556,175392.95994146337,532354.0,9.0,5590877.0,349429.8125,1248686.9768947016,5001025.0,4.0,0,0,0,0,328,552,1.788610557238042,3.0406379473046714,0.0,1448.0,602.9285714285714,655.8159141310258,430094.5132275132,1,2,0,8,26,0,0,0,1.0,625.2592592592592,154.3,902.2941176470587,0,0,0,16882,18,28651,0,57,0,568,29200,260,4,32,590846.0,0.0,590846.0,590846.0,778218956563644.5,1100567795796955.2,1556437908127203.0,5000086.0,0
6,5583135,5,5,749.0,1991.0,376.0,0.0,149.8,205.1248400365007,1448.0,0.0,398.2,632.2058209159419,490.7637017553757,1.7911084005670648,620348.3333333335,1653484.760492367,5001202.0,2.0,581933.0,145483.25,282206.6571827285,568690.0,7.0,5583130.0,1395782.5,2419585.4754932025,5001822.0,13.0,0,0,0,0,168,168,0.8955542002835324,0.8955542002835324,0.0,1448.0,249.0909090909091,446.0435975429879,198954.89090909093,1,2,0,3,9,0,0,0,1.0,274.0,149.8,398.2,0,0,0,2740,4,4713,0,74,0,199,29200,243,2,32,581933.0,0.0,581933.0,581933.0,778218956570550.5,1100567795805143.6,1556437908139899.0,5001202.0,0
6,6083816,15,26,2372.0,26343.0,434.0,0.0,158.13333333333333,200.82503638265632,1448.0,0.0,1013.1923076923081,615.032163011384,4719.89948413956,6.739191323340482,152095.4,786732.0801377277,4955179.0,3.0,1128637.0,80616.92857142858,179677.81185969184,531933.0,10.0,6083323.0,243332.92,1001634.7102222412,5000405.0,3.0,0,0,0,0,488,840,2.465557801222128,4.273633522118355,0.0,1448.0,683.6904761904761,652.4753798960536,425724.1213704994,1,2,0,12,40,0,0,0,1.0,700.3658536585367,158.13333333333333,1013.1923076923076,0,0,0,28715,29,26532,0,57,0,642,29200,277,6,32,0.0,0.0,0.0,0.0,1556437908124278.0,0.0,1556437908124278.0,1556437908124278.0,0
6,28540176,119,559,19242.0,747741.0,521.0,0.0,161.69747899159663,188.8908551600161,1448.0,0.0,1337.6404293381015,347.3927588482143,26873.800638089964,23.75598524690248,42156.83308714919,342410.4633471323,5001463.0,1.0,23538713.0,199480.61864406773,658617.436109643,4416679.0,2.0,28539700.0,51146.41577060932,377023.9889559804,5001625.0,1.0,0,0,0,0,3816,17896,4.169560832420936,19.58642441448153,0.0,1448.0,1129.5773195876275,554.5520790632694,307528.0083933946,1,2,0,104,677,0,0,0,4.0,1131.2433628318586,161.69747899159663,1337.6404293381038,0,0,0,761471,589,282629,0,28,0,1102,29200,654,51,32,23538713.0,0.0,23538713.0,23538713.0,778218956513922.0,1100567795724689.6,1556437908026381.0,5001463.0,0
