Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
6,963,3,1,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0.0,0.0,0.0,0.0,32191.069574247143,4153.686396677051,321.0,316.2230225647715,685.0,114.0,963.0,481.5,287.7924599429248,685.0,278.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96,20,3115.264797507788,1038.4215991692627,0.0,31.0,6.2,13.863621460498695,192.2,1,0,1,1,3,0,0,0,0.0,7.75,10.333333333333334,0.0,0,0,0,0,0,0,0,7,0,0,119,0,1,32,0.0,0.0,0.0,0.0,1556540801759556.0,0.0,1556540801759556.0,1556540801759556.0,0
6,339,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5899.705014749263,339.0,0.0,339.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2949.8525073746314,2949.8525073746314,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,252,254,0,32,0.0,0.0,0.0,0.0,1556540802850231.0,0.0,1556540802850231.0,1556540802850231.0,0
17,14570695,2,2,73.0,544.0,39.0,34.0,36.5,3.5355339059327378,361.0,183.0,272.0,125.86500705120544,42.34526904859377,0.27452362430206656,4856898.333333334,8403552.593125263,14560485.0,4372.0,14566323.0,14566323.0,0.0,14566323.0,14566323.0,14564857.0,14564857.0,0.0,14564857.0,14564857.0,0,0,0,0,16,16,0.13726181215103328,0.13726181215103328,34.0,361.0,130.2,143.94686519684964,20720.7,0,0,0,0,0,0,0,0,1.0,162.75,36.5,272.0,0,0,0,0,0,0,0,18,0,136,0,0,1,8,5838.0,0.0,5838.0,5838.0,778270271120786.5,1100640352019166.6,1556540527681088.0,14560485.0,0
17,2255,1,1,35.0,343.0,35.0,35.0,35.0,0.0,343.0,343.0,343.0,0.0,167627.49445676277,886.9179600886918,2255.0,0.0,2255.0,2255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,443.4589800443459,443.4589800443459,35.0,343.0,137.66666666666669,177.8238829104047,31621.333333333336,0,0,0,0,0,0,0,0,1.0,206.5,35.0,343.0,0,0,0,0,0,0,0,17,0,171,0,0,0,8,0.0,0.0,0.0,0.0,1556540501452618.0,0.0,1556540501452618.0,1556540501452618.0,0
6,10372,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.8268414963364,10372.0,0.0,10372.0,10372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,96.41342074816816,96.41342074816816,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,235,237,0,32,0.0,0.0,0.0,0.0,1556540805846363.0,0.0,1556540805846363.0,1556540805846363.0,0
6,10732,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.3585538576221,10732.0,0.0,10732.0,10732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,93.17927692881105,93.17927692881105,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,302,384,0,32,0.0,0.0,0.0,0.0,1556540805846159.0,0.0,1556540805846159.0,1556540805846159.0,0
6,394,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5076.142131979696,394.0,0.0,394.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2538.071065989848,2538.071065989848,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,294,526,0,32,0.0,0.0,0.0,0.0,1556540807378359.0,0.0,1556540807378359.0,1556540807378359.0,0
17,702,1,1,40.0,290.0,40.0,40.0,40.0,0.0,290.0,290.0,290.0,0.0,470085.47008547006,2849.002849002849,702.0,0.0,702.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1424.5014245014245,1424.5014245014245,40.0,290.0,123.33333333333331,144.3375672974064,20833.33333333333,0,0,0,0,0,0,0,0,1.0,185.0,40.0,290.0,0,0,0,0,0,0,0,20,0,145,0,0,0,8,0.0,0.0,0.0,0.0,1556540504344307.0,0.0,1556540504344307.0,1556540504344307.0,0
6,298,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6711.4093959731545,298.0,0.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,3355.7046979865772,3355.7046979865772,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,470,6087,0,32,0.0,0.0,0.0,0.0,1556540810486198.0,0.0,1556540810486198.0,1556540810486198.0,0
6,462,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4329.0043290043295,462.0,0.0,462.0,462.0,462.0,462.0,0.0,462.0,462.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,4329.0043290043295,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,126,0,0,32,0.0,0.0,0.0,0.0,1556540958499843.0,0.0,1556540958499843.0,1556540958499843.0,0
17,8492,1,1,39.0,361.0,39.0,39.0,39.0,0.0,361.0,361.0,361.0,0.0,47103.15591144606,235.51577955723042,8492.0,0.0,8492.0,8492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,117.75788977861521,117.75788977861521,39.0,361.0,146.33333333333331,185.90678667905948,34561.33333333333,0,0,0,0,0,0,0,0,1.0,219.5,39.0,361.0,0,0,0,0,0,0,0,19,0,180,0,0,0,8,0.0,0.0,0.0,0.0,1556540792083735.0,0.0,1556540792083735.0,1556540792083735.0,0
6,268,3,1,4.0,0.0,4.0,0.0,1.3333333333333337,2.309401076758503,0.0,0.0,0.0,0.0,14925.373134328356,14925.373134328356,89.33333333333331,57.55287424041769,126.0,23.0,268.0,134.0,11.31370849898476,142.0,126.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96,32,11194.029850746267,3731.343283582089,0.0,4.0,0.8,1.7888543819998317,3.2,1,0,0,1,4,0,0,0,0.0,1.0,1.3333333333333333,0.0,0,0,0,0,0,0,0,1,0,0,235,1444,1,32,0.0,0.0,0.0,0.0,1556541112102961.0,0.0,1556541112102961.0,1556541112102961.0,0
6,18,2,0,31.0,0.0,31.0,0.0,15.5,21.92031021678297,0.0,0.0,0.0,0.0,1722222.2222222222,111111.11111111114,18.0,0.0,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,111111.11111111114,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,1,15,0,0,123,0,0,32,0.0,0.0,0.0,0.0,1556541112329603.0,0.0,1556541112329603.0,1556541112329603.0,0
17,1016,1,1,38.0,378.0,38.0,38.0,38.0,0.0,378.0,378.0,378.0,0.0,409448.8188976377,1968.5039370078741,1016.0,0.0,1016.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,984.2519685039372,984.2519685039372,38.0,378.0,151.33333333333331,196.29909152447274,38533.33333333333,0,0,0,0,0,0,0,0,1.0,227.0,38.0,378.0,0,0,0,0,0,0,0,19,0,189,0,0,0,8,0.0,0.0,0.0,0.0,1556540540580973.0,0.0,1556540540580973.0,1556540540580973.0,0
17,700,1,1,43.0,117.0,43.0,43.0,43.0,0.0,117.0,117.0,117.0,0.0,228571.42857142852,2857.142857142857,700.0,0.0,700.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1428.5714285714291,1428.5714285714291,43.0,117.0,67.66666666666667,42.72391992003231,1825.333333333333,0,0,0,0,0,0,0,0,1.0,101.5,43.0,117.0,0,0,0,0,0,0,0,21,0,58,0,0,0,8,0.0,0.0,0.0,0.0,1556540489599943.0,0.0,1556540489599943.0,1556540489599943.0,0
17,2752,1,1,38.0,496.0,38.0,38.0,38.0,0.0,496.0,496.0,496.0,0.0,194040.6976744186,726.7441860465117,2752.0,0.0,2752.0,2752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,363.37209302325584,363.37209302325584,38.0,496.0,190.66666666666663,264.4264232888486,69921.33333333331,0,0,0,0,0,0,0,0,1.0,286.0,38.0,496.0,0,0,0,0,0,0,0,19,0,248,0,0,0,8,0.0,0.0,0.0,0.0,1556540803396897.0,0.0,1556540803396897.0,1556540803396897.0,0
17,672,1,1,53.0,101.0,53.0,53.0,53.0,0.0,101.0,101.0,101.0,0.0,229166.66666666672,2976.190476190476,672.0,0.0,672.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1488.095238095238,1488.095238095238,53.0,101.0,69.0,27.71281292110204,768.0,0,0,0,0,0,0,0,0,1.0,103.5,53.0,101.0,0,0,0,0,0,0,0,26,0,50,0,0,0,8,0.0,0.0,0.0,0.0,1556540490170290.0,0.0,1556540490170290.0,1556540490170290.0,0
17,354,1,1,38.0,333.0,38.0,38.0,38.0,0.0,333.0,333.0,333.0,0.0,1048022.5988700566,5649.717514124294,354.0,0.0,354.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2824.858757062147,2824.858757062147,38.0,333.0,136.33333333333331,170.3183294109396,29008.33333333333,0,0,0,0,0,0,0,0,1.0,204.5,38.0,333.0,0,0,0,0,0,0,0,19,0,166,0,0,0,8,0.0,0.0,0.0,0.0,1556543980673494.0,0.0,1556543980673494.0,1556543980673494.0,0
17,1357729,3,3,221.0,625.0,90.0,41.0,73.66666666666667,28.29016319029166,332.0,139.0,208.33333333333331,107.36076254075942,623.0993077410883,4.419144026532541,271545.8,420092.5858637593,972153.0,355.0,998734.0,499367.0,705709.538186923,998379.0,355.0,1356382.0,678191.0,923420.645046449,1331148.0,25234.0,0,0,0,0,24,24,2.2095720132662704,2.2095720132662704,41.0,332.0,133.71428571428572,94.94334150027636,9014.238095238095,0,0,0,0,0,0,0,0,1.0,156.0,73.66666666666667,208.33333333333331,0,0,0,846,6,623,0,36,0,104,0,0,2,8,0.0,0.0,0.0,0.0,1556544935592738.0,0.0,1556544935592738.0,1556544935592738.0,0
17,604,1,1,43.0,98.0,43.0,43.0,43.0,0.0,98.0,98.0,98.0,0.0,233443.70860927147,3311.258278145696,604.0,0.0,604.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1655.6291390728477,1655.6291390728477,43.0,98.0,61.33333333333333,31.75426480542941,1008.3333333333333,0,0,0,0,0,0,0,0,1.0,92.0,43.0,98.0,0,0,0,0,0,0,0,21,0,49,0,0,0,8,0.0,0.0,0.0,0.0,1556541207092056.0,0.0,1556541207092056.0,1556541207092056.0,0
17,887,1,1,40.0,290.0,40.0,40.0,40.0,0.0,290.0,290.0,290.0,0.0,372040.58624577225,2254.79143179256,887.0,0.0,887.0,887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1127.3957158962794,1127.3957158962794,40.0,290.0,123.33333333333331,144.3375672974064,20833.33333333333,0,0,0,0,0,0,0,0,1.0,185.0,40.0,290.0,0,0,0,0,0,0,0,20,0,145,0,0,0,8,0.0,0.0,0.0,0.0,1556540933657508.0,0.0,1556540933657508.0,1556540933657508.0,0
17,1948,1,1,42.0,116.0,42.0,42.0,42.0,0.0,116.0,116.0,116.0,0.0,81108.8295687885,1026.694045174538,1948.0,0.0,1948.0,1948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,513.347022587269,513.347022587269,42.0,116.0,66.66666666666667,42.72391992003231,1825.333333333333,0,0,0,0,0,0,0,0,1.0,100.0,42.0,116.0,0,0,0,0,0,0,0,21,0,58,0,0,0,8,0.0,0.0,0.0,0.0,1556540803331273.0,0.0,1556540803331273.0,1556540803331273.0,0
17,707,1,1,44.0,99.0,44.0,44.0,44.0,0.0,99.0,99.0,99.0,0.0,202263.08345120226,2828.854314002829,707.0,0.0,707.0,707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1414.4271570014146,1414.4271570014146,44.0,99.0,62.33333333333333,31.75426480542941,1008.3333333333333,0,0,0,0,0,0,0,0,1.0,93.5,44.0,99.0,0,0,0,0,0,0,0,22,0,49,0,0,0,8,0.0,0.0,0.0,0.0,1556541407091849.0,0.0,1556541407091849.0,1556541407091849.0,0
6,194,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10309.278350515464,194.0,0.0,194.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,5154.639175257732,5154.639175257732,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,229,237,0,32,0.0,0.0,0.0,0.0,1556542826701691.0,0.0,1556542826701691.0,1556542826701691.0,0
17,521,1,1,40.0,290.0,40.0,40.0,40.0,0.0,290.0,290.0,290.0,0.0,633397.3128598848,3838.7715930902114,521.0,0.0,521.0,521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1919.3857965451057,1919.3857965451057,40.0,290.0,123.33333333333331,144.3375672974064,20833.33333333333,0,0,0,0,0,0,0,0,1.0,185.0,40.0,290.0,0,0,0,0,0,0,0,20,0,145,0,0,0,8,0.0,0.0,0.0,0.0,1556540633182323.0,0.0,1556540633182323.0,1556540633182323.0,0
17,527,1,1,44.0,142.0,44.0,44.0,44.0,0.0,142.0,142.0,142.0,0.0,352941.17647058825,3795.0664136622386,527.0,0.0,527.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1897.5332068311193,1897.5332068311193,44.0,142.0,76.66666666666666,56.58032638058332,3201.333333333333,0,0,0,0,0,0,0,0,1.0,115.0,44.0,142.0,0,0,0,0,0,0,0,22,0,71,0,0,0,8,0.0,0.0,0.0,0.0,1556543781801290.0,0.0,1556543781801290.0,1556543781801290.0,0
17,505,1,1,44.0,267.0,44.0,44.0,44.0,0.0,267.0,267.0,267.0,0.0,615841.5841584158,3960.39603960396,505.0,0.0,505.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1980.19801980198,1980.19801980198,44.0,267.0,118.33333333333331,128.74911002928653,16576.333333333332,0,0,0,0,0,0,0,0,1.0,177.5,44.0,267.0,0,0,0,0,0,0,0,22,0,133,0,0,0,8,0.0,0.0,0.0,0.0,1556540666092163.0,0.0,1556540666092163.0,1556540666092163.0,0
17,33732,4,6,360.0,864.0,90.0,90.0,90.0,0.0,154.0,139.0,144.0,7.745966692414835,36286.01921024547,296.45440531246294,3748.0,5544.596265734775,16521.0,59.0,18255.0,6085.0,9711.940228399266,17298.0,326.0,32629.0,6525.8,6948.510034532585,17547.0,59.0,0,0,0,0,32,48,118.5817621249852,177.87264318747776,90.0,154.0,119.45454545454544,28.72756041282879,825.2727272727278,0,0,0,0,0,0,0,0,1.0,131.4,90.0,144.0,0,0,0,1224,10,36286,0,36,0,86,0,0,3,8,0.0,0.0,0.0,0.0,1556544575590946.0,0.0,1556544575590946.0,1556544575590946.0,0
17,198991,1,1,39.0,461.0,39.0,39.0,39.0,0.0,461.0,461.0,461.0,0.0,2512.6764527038918,10.050705810815565,198991.0,0.0,198991.0,198991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,5.025352905407782,5.025352905407782,39.0,461.0,179.66666666666663,243.64181359802205,59361.33333333332,0,0,0,0,0,0,0,0,1.0,269.5,39.0,461.0,0,0,0,0,0,0,0,19,0,230,0,0,0,8,0.0,0.0,0.0,0.0,1556541773001316.0,0.0,1556541773001316.0,1556541773001316.0,0
17,2000961,3,3,133.0,545.0,45.0,44.0,44.33333333333334,0.5773502691896257,200.0,154.0,181.66666666666663,24.378952670968733,338.83718873081483,2.9985591923080954,400192.2,547309.3647382621,1000110.0,446.0,2000473.0,1000236.5,596.0910165402596,1000658.0,999815.0,2000515.0,1000257.5,481.5397179880389,1000598.0,999917.0,0,0,0,0,24,24,1.4992795961540475,1.4992795961540475,44.0,200.0,103.14285714285714,74.78954599725947,5593.47619047619,0,0,0,0,0,0,0,0,1.0,120.33333333333331,44.33333333333334,181.66666666666663,0,0,0,434,4,433,0,22,0,90,0,0,2,8,0.0,0.0,0.0,0.0,1556540660091249.0,0.0,1556540660091249.0,1556540660091249.0,0
17,42552,1,1,39.0,361.0,39.0,39.0,39.0,0.0,361.0,361.0,361.0,0.0,9400.263207369806,47.00131603684903,42552.0,0.0,42552.0,42552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,23.50065801842452,23.50065801842452,39.0,361.0,146.33333333333331,185.90678667905948,34561.33333333333,0,0,0,0,0,0,0,0,1.0,219.5,39.0,361.0,0,0,0,0,0,0,0,19,0,180,0,0,0,8,0.0,0.0,0.0,0.0,1556540524096272.0,0.0,1556540524096272.0,1556540524096272.0,0
